customer_id,plan_type,is_family_plan,avg_monthly_bill,total_revenue_12m,late_payments_12m,missed_payments_12m,max_days_late,tenure_months,num_bills,num_payments_on_time_12m,num_payments_late_12m,late_payment_ratio,missed_payment_ratio,avg_payment_delay_days,last_payment_status,last_payment_delay_days,days_overdue_current_bill,is_currently_overdue,payment_method,auto_pay_enabled,billing_cycle_day,historical_billing_disputes,customer_age,customer_region,occupation_type,income_bracket,account_type,num_dependents,avg_monthly_data_usage_gb,avg_monthly_voice_minutes,avg_monthly_sms,international_usage_minutes,roaming_usage_minutes,value_added_services_subscribed,plan_category,contract_length_months,discounts_or_offers_applied,plan_change_count_last_12m,is_5g_plan,num_lines_in_account,num_support_calls_12m,complaint_count_12m,issue_type_majority,refund_requests_12m,dispute_count_12m,loyalty_score,app_login_frequency_monthly,reward_points_balance,renewal_rate,credit_score_range,wallet_balance,avg_topup_amount,topup_frequency,max_payment_delay_days_12m,num_bills_30plus_days_late,num_bills_60plus_days_late,days_since_last_payment,consecutive_missed_payments_max,current_outstanding_balance,segment_label
C6465,postpaid,1,310.46,3757.33,0,0,0,32,12,12,0,0.0,0.0,0.0,missed,83,0,0,cash,1,28,0,51,west,salaried,lower_middle,individual,1,22.0,1061,763,1.0,64.0,1,standard,3,0,0,1,3,1,1,billing,0,0,7,0,45605,0.68,good,920.91,1672.49,25,0,0,0,96,0,4.73,critical
C1625,postpaid,0,382.45,4600.44,3,0,11,57,12,9,3,0.25,0.0,4.2,on_time,0,15,1,bank_transfer,1,9,0,40,south,salaried,lower_middle,individual,2,9.9,2692,80,3.0,17.0,0,standard,24,0,1,1,1,3,1,billing,0,1,8,29,69360,0.27,fair,370.03,351.67,12,11,0,0,4,0,2743.07,occasional_defaulter
C1094,postpaid,0,224.08,2706.55,0,0,0,53,12,12,0,0.0,0.0,0.0,missed,30,0,0,bank_transfer,1,8,0,71,west,salaried,lower_middle,individual,4,1.0,1918,986,18.0,9.0,1,standard,24,0,1,1,1,1,0,network,0,0,10,48,46890,0.43,good,2758.95,1452.47,12,0,0,0,115,0,2500.95,occasional_defaulter
C2293,postpaid,0,1269.5,15237.63,1,0,3,117,12,11,1,0.08,0.0,1.7,on_time,0,41,1,UPI,1,5,0,19,east,self_employed,low,individual,4,78.7,1984,149,6.0,15.0,0,basic,3,0,0,0,2,1,0,network,0,0,9,57,15201,0.36,good,543.03,296.97,13,3,0,0,17,0,3782.65,habitual_defaulter
C6452,postpaid,1,1128.96,13588.07,2,0,3,116,12,10,2,0.17,0.0,1.5,missed,65,38,1,cash,1,26,2,48,east,self_employed,lower_middle,individual,1,60.7,676,484,8.0,8.0,0,basic,12,1,1,0,2,5,0,network,0,0,8,29,75368,0.18,fair,464.35,727.77,19,3,0,0,48,0,4528.74,occasional_defaulter
C9260,postpaid,0,646.07,7729.31,1,0,15,19,12,11,1,0.08,0.0,1.1,on_time,0,1,1,UPI,0,12,1,71,south,self_employed,lower_middle,SME,1,17.0,1992,116,4.0,12.0,0,standard,12,0,0,0,2,3,0,network,0,0,7,48,64127,0.39,fair,1510.59,1594.72,28,15,0,0,27,0,4254.63,occasional_defaulter
C5846,postpaid,0,464.99,5601.41,3,0,14,36,12,9,3,0.25,0.0,5.0,on_time,0,4,1,UPI,1,18,0,40,south,self_employed,lower_middle,individual,0,31.4,116,295,27.0,14.0,0,basic,6,1,0,1,1,1,0,network,0,0,7,51,27461,0.57,good,391.62,1693.95,3,14,0,0,29,0,1745.14,critical
C0554,postpaid,0,457.19,5469.43,2,0,4,44,12,10,2,0.17,0.0,3.5,on_time,0,8,1,UPI,1,8,1,66,south,self_employed,upper_middle,individual,2,18.6,2664,35,9.0,51.0,0,standard,12,0,0,0,3,0,0,billing,0,0,10,4,20000,0.11,fair,302.58,1472.25,28,4,0,0,6,0,2673.05,critical
C7252,postpaid,1,625.56,7629.41,1,1,101,72,12,10,1,0.08,0.08,3.7,on_time,0,31,1,bank_transfer,1,5,0,49,rural,salaried,upper_middle,individual,5,34.5,1917,854,7.0,21.0,1,basic,3,1,0,1,2,2,0,network,0,0,7,1,24969,0.38,fair,512.38,1530.11,10,101,2,2,26,1,21508.9,occasional_defaulter
C5431,postpaid,0,404.62,4909.07,1,0,4,27,12,11,1,0.08,0.0,0.5,on_time,0,53,1,UPI,1,7,1,42,rural,salaried,lower_middle,individual,3,27.1,835,449,1.0,16.0,0,premium,1,1,0,1,4,3,0,network,0,0,7,27,46319,0.35,poor,1104.6,662.93,8,4,0,0,19,0,1156.02,critical
C1316,postpaid,0,1368.33,16412.81,2,1,61,22,12,9,2,0.17,0.08,5.4,late,29,8,1,cash,1,9,0,54,west,salaried,low,individual,1,81.3,916,984,7.0,6.0,0,standard,1,1,0,0,1,3,0,billing,0,0,9,41,64440,0.6,good,2869.79,1194.72,22,61,2,1,17,1,30558.73,occasional_defaulter
C1044,postpaid,0,819.29,9920.96,2,0,9,51,12,10,2,0.17,0.0,3.3,on_time,0,58,1,UPI,1,3,0,43,metro,retired,lower_middle,individual,4,44.2,605,45,11.0,41.0,0,standard,1,1,2,1,1,0,0,other,1,0,10,49,34440,0.24,good,4919.89,1736.02,19,9,0,0,29,0,3136.52,critical
C0984,postpaid,0,527.34,6261.55,0,1,112,82,12,11,0,0.0,0.08,3.7,on_time,0,28,1,UPI,0,22,0,46,rural,retired,lower_middle,individual,2,38.7,2313,948,16.0,1.0,1,premium,12,0,0,0,1,4,0,billing,0,0,7,13,399,0.72,fair,4978.92,1169.34,2,112,1,1,11,1,11171.59,occasional_defaulter
C4102,postpaid,0,215.42,2596.87,0,0,0,28,12,12,0,0.0,0.0,0.0,late,27,0,0,cash,1,18,2,43,north,retired,lower_middle,individual,1,24.4,2661,10,9.0,2.0,0,premium,6,0,0,1,1,1,0,billing,0,0,10,31,13190,0.82,poor,2784.96,1995.96,6,0,0,0,16,0,335.42,critical
C6515,postpaid,0,509.44,6100.75,0,0,0,40,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,0,16,1,35,rural,salaried,low,SME,5,23.6,2392,713,40.0,42.0,0,basic,3,0,1,0,1,2,1,other,0,0,9,30,71244,0.89,good,2774.38,957.31,24,0,0,0,23,0,1424.96,critical
C5686,postpaid,0,909.22,10885.96,0,1,77,107,12,11,0,0.0,0.08,3.7,on_time,0,47,1,UPI,1,5,0,39,west,salaried,lower_middle,SME,2,64.7,1901,610,25.0,201.0,0,premium,24,0,0,1,1,1,0,network,1,0,7,3,22113,0.67,poor,3816.71,371.46,11,77,1,1,6,1,33666.63,occasional_defaulter
C2636,postpaid,0,321.15,3840.98,2,1,43,59,12,9,2,0.17,0.08,7.5,on_time,0,19,1,bank_transfer,1,12,2,44,west,retired,upper_middle,individual,1,11.8,91,181,10.0,15.0,0,standard,6,0,1,0,1,3,0,other,0,0,6,1,19284,0.28,fair,85.75,123.6,8,43,2,0,30,1,17240.79,critical
C5191,postpaid,0,507.34,6107.54,1,0,25,65,12,11,1,0.08,0.0,1.3,on_time,0,37,1,credit_card,1,3,1,40,west,student,upper_middle,individual,2,24.4,972,520,0.0,51.0,1,standard,6,1,0,1,1,0,0,network,0,0,6,36,30756,0.67,fair,3733.57,1031.51,21,25,0,0,5,0,4780.29,occasional_defaulter
C6575,postpaid,0,397.7,4786.05,1,0,22,119,12,11,1,0.08,0.0,0.4,on_time,0,44,1,cash,1,9,0,50,south,self_employed,lower_middle,individual,4,26.1,91,870,6.0,0.0,0,premium,12,0,0,1,1,2,1,other,0,0,7,22,49784,1.0,good,686.73,1115.57,7,22,0,0,12,0,4460.56,occasional_defaulter
C1260,postpaid,0,1359.27,16339.35,1,1,99,85,12,10,1,0.08,0.08,4.7,on_time,0,57,1,cash,0,27,0,48,east,salaried,lower_middle,individual,1,83.3,2716,87,1.0,5.0,0,premium,24,0,0,0,1,2,1,billing,0,0,6,31,36234,0.54,fair,2455.34,1915.01,21,99,1,1,22,1,33456.23,critical
C1115,postpaid,0,585.02,7002.17,1,0,28,26,12,11,1,0.08,0.0,1.7,on_time,0,17,1,credit_card,1,17,0,29,west,salaried,high,individual,1,21.9,2750,509,6.0,6.0,0,basic,24,0,0,0,2,4,0,network,0,1,6,2,29688,0.57,good,2112.21,758.34,24,28,0,0,14,0,297.06,occasional_defaulter
C0116,postpaid,1,1490.57,17867.23,0,0,0,115,12,12,0,0.0,0.0,0.0,on_time,0,0,0,UPI,1,20,0,27,south,self_employed,lower_middle,individual,5,88.6,2385,19,47.0,27.0,0,basic,24,1,0,1,2,4,0,other,0,0,10,4,49890,0.29,fair,2938.45,1939.33,1,0,0,0,20,0,2178.73,occasional_defaulter
C8930,postpaid,1,707.99,8524.13,1,0,25,57,12,11,1,0.08,0.0,1.2,on_time,0,9,1,bank_transfer,1,18,2,62,south,salaried,lower_middle,individual,0,34.4,531,999,9.0,22.0,0,basic,1,0,0,1,3,4,1,network,1,0,8,43,45720,0.7,fair,4627.96,1485.27,20,25,0,0,8,0,464.81,occasional_defaulter
C9338,postpaid,1,915.58,11049.39,3,0,21,97,12,9,3,0.25,0.0,3.7,late,25,26,1,bank_transfer,0,7,0,61,metro,self_employed,high,SME,0,42.1,1446,608,34.0,2.0,0,standard,3,0,0,1,4,3,0,network,0,0,5,34,39185,0.32,fair,1349.04,1377.2,3,21,0,0,17,0,1330.59,critical
C3236,postpaid,0,297.1,3545.27,5,2,97,64,12,5,5,0.42,0.17,12.3,on_time,0,58,1,bank_transfer,0,20,1,51,east,salaried,lower_middle,SME,0,15.5,1475,303,27.0,13.0,0,standard,1,1,0,1,3,3,1,other,0,0,7,27,36673,0.26,good,3519.54,1340.02,22,97,5,1,6,1,9545.21,critical
C3717,postpaid,0,539.34,6483.47,2,1,107,12,12,9,2,0.17,0.08,4.1,on_time,0,27,1,cash,1,30,0,44,metro,salaried,lower_middle,individual,4,23.4,1962,153,6.0,5.0,0,standard,12,0,0,0,2,1,0,other,0,0,8,47,21704,0.12,fair,815.79,826.92,6,107,3,2,18,1,26797.19,critical
C0442,postpaid,1,658.77,7870.19,0,0,0,16,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,20,2,74,west,self_employed,lower_middle,individual,5,33.9,1676,615,6.0,5.0,0,standard,12,0,0,0,3,1,3,network,1,0,2,33,18990,0.17,good,498.53,169.73,3,0,0,0,24,0,4138.88,occasional_defaulter
C9703,postpaid,0,313.03,3799.81,2,0,14,30,12,10,2,0.17,0.0,1.4,late,28,20,1,credit_card,1,29,1,65,north,self_employed,high,corporate,4,21.0,1625,322,20.0,14.0,0,standard,3,1,1,0,1,2,1,network,0,0,7,36,19796,0.95,fair,2323.04,1122.34,27,14,0,0,20,0,1577.55,critical
C9796,postpaid,0,432.46,1663.63,2,0,22,4,4,2,2,0.5,0.0,6.1,on_time,0,53,1,UPI,1,30,0,61,metro,self_employed,high,individual,1,32.2,394,216,8.0,7.0,0,premium,1,1,0,0,3,2,0,billing,0,0,10,36,77180,0.65,fair,2574.81,1205.92,5,22,0,0,1,0,1553.94,habitual_defaulter
C5992,postpaid,0,1182.7,14119.87,0,0,0,67,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,1,10,0,31,south,retired,lower_middle,individual,3,66.3,2861,770,28.0,1.0,1,standard,6,1,0,0,1,1,0,other,0,0,5,2,45125,0.67,poor,559.28,305.91,3,0,0,0,2,0,4898.11,occasional_defaulter
C3494,postpaid,1,200.0,2224.63,2,1,81,11,11,8,2,0.18,0.09,5.5,on_time,0,27,1,bank_transfer,1,10,0,63,south,self_employed,upper_middle,individual,0,13.0,263,946,2.0,10.0,0,basic,1,0,0,1,2,0,0,network,0,0,8,55,34928,0.75,good,3807.58,1642.55,17,81,3,2,6,1,11970.04,critical
C8174,postpaid,0,953.89,11379.04,3,2,95,78,12,7,3,0.25,0.17,12.6,on_time,0,18,1,credit_card,0,8,1,49,rural,salaried,lower_middle,individual,0,46.9,1912,419,4.0,10.0,0,standard,12,0,0,1,1,1,0,billing,0,0,8,19,78824,0.72,good,3728.98,1398.39,25,95,3,1,2,2,32616.95,occasional_defaulter
C0529,postpaid,0,228.68,2751.84,2,0,14,15,12,10,2,0.17,0.0,1.0,late,9,53,1,cash,1,2,0,57,south,salaried,lower_middle,individual,5,20.2,1852,737,6.0,3.0,0,premium,24,1,1,0,1,2,1,network,0,0,9,9,48060,0.52,good,2062.43,810.67,9,14,0,0,14,0,4064.05,occasional_defaulter
C3714,postpaid,0,383.62,4594.01,3,0,9,113,12,9,3,0.25,0.0,6.2,on_time,0,22,1,bank_transfer,1,19,0,30,metro,salaried,lower_middle,individual,3,14.0,2575,891,8.0,30.0,0,basic,3,1,0,0,1,2,0,billing,0,0,7,33,22890,0.69,poor,363.0,1512.82,18,9,0,0,8,0,2942.95,critical
C4725,postpaid,0,200.0,2428.83,3,2,94,47,12,7,3,0.25,0.17,12.0,late,9,7,1,bank_transfer,0,2,2,24,rural,self_employed,low,individual,0,31.7,1009,226,14.0,12.0,0,standard,3,0,1,1,2,0,3,billing,0,0,6,45,36120,0.96,good,1800.42,1982.88,13,94,3,3,25,2,29226.46,occasional_defaulter
C4485,postpaid,0,524.77,4142.77,0,0,0,8,8,8,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,26,0,18,rural,retired,lower_middle,individual,3,35.9,1508,103,19.0,38.0,0,premium,3,0,0,0,3,2,0,other,0,0,9,22,85752,0.42,good,71.87,73.5,29,0,0,0,16,0,2986.6,occasional_defaulter
C0991,postpaid,0,554.82,6635.62,4,1,72,113,12,7,4,0.33,0.08,10.8,on_time,0,40,1,cash,0,4,0,46,west,self_employed,lower_middle,individual,3,8.3,2967,917,1.0,1.0,0,basic,12,0,0,1,1,1,0,billing,0,0,7,41,69972,0.27,poor,3416.9,730.14,6,72,3,2,8,1,20551.4,occasional_defaulter
C6620,postpaid,0,1168.14,14004.35,3,0,12,13,12,9,3,0.25,0.0,2.5,missed,61,47,1,cash,1,28,1,50,metro,salaried,low,individual,4,58.3,434,32,15.0,1.0,0,standard,12,1,0,1,1,1,1,other,0,1,3,49,21864,0.56,good,2377.41,1747.54,8,12,0,0,64,0,3086.69,occasional_defaulter
C2512,postpaid,1,740.07,8927.72,0,0,0,83,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,7,0,44,rural,student,low,individual,0,31.9,273,653,2.0,26.0,0,basic,1,1,0,1,4,1,1,billing,0,0,6,36,2142,0.16,good,4677.01,1666.06,5,0,0,0,14,0,1869.27,occasional_defaulter
C6612,postpaid,0,561.5,6806.02,0,0,0,37,12,12,0,0.0,0.0,0.0,missed,82,0,0,bank_transfer,1,4,1,24,east,self_employed,lower_middle,individual,5,9.7,2501,83,29.0,3.0,1,premium,6,0,0,0,1,0,0,billing,0,0,5,11,4565,0.27,fair,3802.81,91.27,5,0,0,0,66,0,3910.77,critical
C9854,postpaid,0,1016.62,12335.73,3,1,32,88,12,8,3,0.25,0.08,5.4,on_time,0,2,1,UPI,1,2,0,37,north,salaried,upper_middle,individual,4,54.0,2792,23,8.0,20.0,0,basic,12,0,0,1,3,1,1,network,0,0,7,36,5915,0.99,fair,1208.21,1934.4,21,32,4,0,22,1,43033.24,habitual_defaulter
C1690,postpaid,0,1073.95,12855.43,0,3,41,26,12,9,0,0.0,0.25,8.4,on_time,0,55,1,UPI,1,21,0,55,east,salaried,upper_middle,SME,1,62.3,1957,129,30.0,6.0,0,basic,24,0,1,1,1,1,0,other,0,0,8,43,13920,0.93,poor,1482.91,535.03,28,41,1,0,19,2,3027.27,critical
C8844,postpaid,1,875.3,10450.49,3,0,25,39,12,9,3,0.25,0.0,2.6,on_time,0,56,1,bank_transfer,1,10,0,45,south,salaried,high,individual,5,49.8,255,612,6.0,18.0,1,standard,12,1,0,0,2,2,0,network,0,1,6,40,49488,0.23,good,4770.67,1416.19,24,25,0,0,5,0,2445.41,habitual_defaulter
C8202,postpaid,0,1016.52,12159.35,1,0,15,95,12,11,1,0.08,0.0,0.5,late,7,52,1,bank_transfer,1,23,0,52,west,salaried,upper_middle,SME,1,57.1,1185,42,2.0,41.0,0,standard,6,0,0,1,4,1,0,other,0,0,5,53,21510,0.3,fair,123.88,270.42,28,15,0,0,24,0,3166.67,occasional_defaulter
C4483,postpaid,0,441.53,5229.05,3,1,41,45,12,8,3,0.25,0.08,7.2,on_time,0,23,1,credit_card,1,20,0,54,east,student,low,individual,2,17.5,2959,496,1.0,18.0,1,basic,1,0,0,1,1,2,1,other,0,0,6,31,37434,0.8,good,4230.87,961.52,18,41,4,0,23,1,41858.25,occasional_defaulter
C4392,postpaid,0,304.17,3602.79,0,0,0,59,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,13,1,46,rural,salaried,upper_middle,individual,2,7.5,801,267,3.0,2.0,0,basic,1,1,0,0,1,1,1,network,0,0,7,50,12334,0.76,good,1902.65,1580.16,17,0,0,0,13,0,3905.42,occasional_defaulter
C6810,postpaid,0,660.52,7886.03,2,0,11,37,12,10,2,0.17,0.0,2.9,on_time,0,39,1,cash,1,13,0,58,south,self_employed,upper_middle,individual,4,30.5,1007,488,14.0,30.0,1,premium,1,1,0,1,1,0,1,other,0,0,8,5,52824,0.15,fair,1294.65,1003.81,20,11,0,0,9,0,3359.3,critical
C9806,postpaid,0,1024.76,12360.73,0,0,0,117,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,8,0,52,south,salaried,low,individual,1,58.2,2784,426,11.0,8.0,0,premium,12,0,0,0,1,2,0,network,0,0,7,54,37170,0.53,fair,1047.65,1165.34,7,0,0,0,15,0,4451.49,critical
C2018,postpaid,1,481.41,5769.15,2,0,8,15,12,10,2,0.17,0.0,4.0,on_time,0,13,1,bank_transfer,1,11,0,55,rural,student,lower_middle,individual,5,19.3,2372,864,4.0,4.0,0,basic,6,1,1,1,5,8,1,network,0,0,8,18,40416,0.68,good,1069.68,739.36,17,8,0,0,26,0,440.9,occasional_defaulter
C5790,postpaid,0,1077.49,12996.18,3,0,17,102,12,9,3,0.25,0.0,4.5,on_time,0,53,1,UPI,1,23,1,70,north,retired,low,individual,2,34.4,2510,3,1.0,37.0,0,premium,1,0,0,1,1,1,0,billing,0,0,10,52,23670,0.53,good,2803.07,981.05,11,17,0,0,1,0,3326.89,habitual_defaulter
C1063,postpaid,0,775.94,9331.41,2,0,22,80,12,10,2,0.17,0.0,3.9,late,14,30,1,UPI,1,4,0,50,east,salaried,lower_middle,individual,3,33.2,1858,65,17.0,17.0,0,standard,1,0,1,1,1,4,2,other,0,0,7,49,39039,0.58,good,1917.43,1170.94,1,22,0,0,2,0,2015.21,critical
C4093,postpaid,0,521.29,6271.77,3,0,24,46,12,9,3,0.25,0.0,4.3,missed,83,23,1,bank_transfer,1,6,0,32,west,retired,low,individual,2,29.0,2832,649,6.0,2.0,0,basic,12,1,0,0,1,1,0,network,0,0,6,3,35304,0.72,poor,2360.8,69.61,6,24,0,0,69,0,449.47,habitual_defaulter
C6536,postpaid,0,2390.57,28657.11,0,1,59,36,12,11,0,0.0,0.08,4.5,on_time,0,35,1,credit_card,0,15,0,49,north,unemployed,upper_middle,corporate,5,107.2,1132,5,3.0,9.0,1,premium,24,1,0,0,4,3,0,other,0,0,6,36,47850,0.28,poor,4246.09,416.78,26,59,1,0,29,1,33956.15,critical
C6391,postpaid,0,289.94,3492.44,1,0,24,98,12,11,1,0.08,0.0,0.4,on_time,0,32,1,UPI,1,21,1,39,south,self_employed,upper_middle,individual,3,18.9,2108,727,4.0,16.0,1,basic,24,1,0,0,1,2,1,billing,0,0,10,18,88960,0.39,good,2493.37,1999.98,29,24,0,0,8,0,4026.79,critical
C5798,postpaid,1,1149.46,1173.94,0,1,65,1,1,0,0,0.0,1.0,47.5,missed,82,8,1,credit_card,0,24,1,68,east,salaried,low,individual,5,67.3,756,834,1.0,2.0,0,basic,3,0,0,1,3,4,0,billing,0,0,4,1,9220,0.67,fair,2512.77,798.56,4,65,1,1,59,1,36964.4,habitual_defaulter
C6805,postpaid,0,267.45,3161.95,0,0,0,118,12,12,0,0.0,0.0,0.0,on_time,0,0,0,credit_card,1,28,1,30,west,retired,lower_middle,individual,5,4.1,1219,392,11.0,27.0,1,standard,24,0,1,0,1,1,0,network,0,0,8,54,71136,0.92,fair,4169.0,961.52,4,0,0,0,3,0,2443.61,occasional_defaulter
C8240,postpaid,0,554.22,6545.69,3,2,111,112,12,7,3,0.25,0.17,12.3,on_time,0,8,1,UPI,1,16,0,53,rural,self_employed,upper_middle,individual,4,39.4,2680,69,14.0,12.0,0,basic,3,1,2,1,1,1,2,other,0,1,10,15,82870,0.59,fair,1057.55,1027.4,22,111,3,2,14,2,29791.62,critical
C1223,postpaid,0,1001.23,12093.9,1,2,105,114,12,9,1,0.08,0.17,7.3,on_time,0,29,1,bank_transfer,0,7,0,52,rural,salaried,high,individual,2,54.6,863,410,7.0,1.0,1,standard,3,1,0,0,2,2,0,other,0,0,7,47,43631,0.64,fair,2502.91,1327.89,18,105,1,1,29,1,1407.15,occasional_defaulter
C4586,postpaid,1,613.07,7376.07,5,1,85,82,12,6,5,0.42,0.08,10.1,late,12,30,1,cash,0,19,0,60,east,retired,lower_middle,individual,0,43.8,562,947,0.0,4.0,0,basic,1,1,0,1,4,4,1,other,1,1,5,15,40310,0.58,good,1472.43,402.57,23,85,5,2,27,1,20171.91,occasional_defaulter
C7076,postpaid,0,544.29,6598.3,2,2,42,68,12,8,2,0.17,0.17,11.6,late,6,17,1,cash,1,18,0,60,metro,retired,lower_middle,SME,2,10.4,582,548,19.0,38.0,0,basic,6,0,0,0,1,3,0,other,0,0,9,15,35091,0.21,fair,3674.16,1121.09,27,42,4,0,0,2,3060.09,occasional_defaulter
C0132,postpaid,0,1637.9,19599.26,1,0,12,48,12,11,1,0.08,0.0,0.7,on_time,0,14,1,cash,1,26,1,24,east,retired,low,individual,4,79.0,1378,835,2.0,12.0,0,premium,3,0,0,1,1,3,1,billing,0,0,6,55,45420,0.82,good,4306.73,951.27,10,12,0,0,30,0,773.07,critical
C7176,postpaid,0,419.94,5023.24,1,1,79,24,12,10,1,0.08,0.08,6.6,on_time,0,36,1,UPI,0,23,0,39,rural,self_employed,high,individual,2,29.8,1482,564,3.0,16.0,1,basic,1,1,0,1,1,0,1,other,0,0,6,40,9624,0.11,fair,1024.4,840.09,9,79,1,1,10,1,4611.96,habitual_defaulter
C8517,postpaid,1,211.81,2553.03,0,0,0,86,12,12,0,0.0,0.0,0.0,on_time,0,0,0,bank_transfer,1,26,0,63,east,self_employed,lower_middle,corporate,1,6.1,2216,771,9.0,2.0,1,standard,6,0,0,1,3,2,2,billing,0,0,8,18,47040,0.12,fair,2768.96,1389.47,13,0,0,0,7,0,1042.67,occasional_defaulter
C6299,postpaid,0,706.6,8394.11,1,3,36,17,12,8,1,0.08,0.25,16.3,on_time,0,40,1,cash,1,3,0,69,west,self_employed,upper_middle,individual,2,27.4,2212,5,3.0,2.0,0,premium,1,1,0,0,1,2,0,other,0,0,9,50,87660,0.99,good,575.51,1510.86,16,36,4,0,18,1,35068.45,critical
C7513,postpaid,0,512.7,1056.0,2,0,12,2,2,0,2,1.0,0.0,14.2,on_time,0,17,1,cash,0,12,1,57,west,salaried,upper_middle,individual,3,26.4,303,421,6.0,39.0,0,standard,3,1,0,1,1,0,0,other,1,0,9,11,20520,0.57,fair,595.68,153.93,5,12,0,0,10,0,177.38,habitual_defaulter
C4204,postpaid,1,1296.44,15606.52,2,1,92,95,12,9,2,0.17,0.08,6.5,missed,73,9,1,UPI,0,6,0,20,metro,salaried,low,individual,1,59.7,1944,199,13.0,21.0,0,basic,12,0,0,1,3,2,1,billing,0,0,8,38,21688,0.24,poor,2102.89,310.41,12,92,3,1,53,1,14025.14,occasional_defaulter
C3006,postpaid,1,239.1,2845.02,1,0,8,79,12,11,1,0.08,0.0,1.1,late,7,42,1,bank_transfer,0,16,1,63,west,self_employed,upper_middle,individual,0,34.2,2351,85,1.0,15.0,1,standard,1,0,0,0,4,3,2,other,0,0,7,23,32361,0.27,fair,1895.85,743.58,13,8,0,0,27,0,3600.15,occasional_defaulter
C1150,postpaid,1,1139.2,13704.68,0,0,0,74,12,12,0,0.0,0.0,0.0,on_time,0,0,0,cash,0,25,1,64,north,retired,lower_middle,individual,1,63.4,2419,659,15.0,13.0,0,premium,24,1,0,0,3,0,0,billing,0,0,6,50,41688,0.34,fair,4506.06,1611.3,18,0,0,0,15,0,169.51,critical
C3158,postpaid,0,443.35,5383.17,0,1,68,24,12,11,0,0.0,0.08,2.8,missed,50,7,1,bank_transfer,1,5,1,58,south,self_employed,upper_middle,SME,4,18.8,1890,156,1.0,1.0,0,standard,6,1,0,1,1,3,0,other,1,0,8,45,49152,0.99,poor,4174.35,1841.07,20,68,1,1,97,1,12083.01,occasional_defaulter
C7627,postpaid,1,625.23,7433.69,2,1,33,83,12,9,2,0.17,0.08,6.4,on_time,0,54,1,UPI,0,16,0,71,west,salaried,low,individual,5,32.5,2080,805,1.0,16.0,1,basic,3,0,0,1,5,1,0,billing,0,0,7,49,4151,0.52,good,262.2,1792.35,12,33,2,0,5,1,13711.08,occasional_defaulter
C6173,postpaid,0,376.11,4466.07,1,1,113,31,12,10,1,0.08,0.08,6.2,missed,84,1,1,UPI,1,29,0,36,east,salaried,lower_middle,individual,2,37.4,2128,368,1.0,0.0,0,standard,12,1,0,0,3,5,0,network,0,0,8,16,78280,0.32,fair,4343.46,647.4,21,113,2,2,109,1,46758.38,habitual_defaulter
C4847,postpaid,1,2172.31,25988.77,1,3,57,22,12,8,1,0.08,0.25,9.7,missed,78,19,1,UPI,0,19,1,72,metro,salaried,upper_middle,individual,0,103.8,1190,168,6.0,24.0,0,premium,3,1,1,0,3,0,0,other,0,0,5,29,33495,0.96,good,4751.73,772.16,16,57,4,0,51,1,49310.65,critical
C9324,postpaid,0,783.96,9365.85,1,3,30,111,12,8,1,0.08,0.25,14.6,on_time,0,58,1,cash,1,18,0,60,rural,salaried,upper_middle,SME,0,42.3,1161,320,1.0,18.0,1,premium,1,1,0,0,1,3,0,other,0,0,8,55,7232,0.71,good,2568.12,1730.5,10,30,1,0,20,1,25260.99,critical
C2363,postpaid,0,948.28,8479.71,2,0,29,9,9,7,2,0.22,0.0,4.9,late,12,28,1,cash,1,25,0,73,metro,self_employed,high,individual,2,48.8,2108,278,0.0,8.0,1,basic,12,1,0,1,5,2,0,network,0,0,10,31,28180,0.64,good,2743.2,1563.72,2,29,0,0,11,0,748.1,occasional_defaulter
C7890,postpaid,0,332.97,4027.41,1,0,2,104,12,11,1,0.08,0.0,1.4,missed,41,51,1,UPI,0,28,0,52,east,unemployed,upper_middle,individual,5,1.4,1929,240,13.0,6.0,1,standard,1,1,0,0,1,2,0,other,0,0,9,57,1593,0.32,poor,3462.72,1431.98,21,2,0,0,55,0,3197.35,critical
C2608,postpaid,0,214.97,2493.49,5,0,4,49,12,7,5,0.42,0.0,4.4,on_time,0,38,1,UPI,1,26,2,62,metro,self_employed,lower_middle,SME,0,8.9,1700,951,39.0,25.0,0,basic,12,1,0,0,2,1,1,other,0,0,10,47,97270,0.11,fair,1818.15,977.49,16,4,0,0,7,0,3112.64,critical
C0760,postpaid,0,717.51,8720.72,2,0,3,18,12,10,2,0.17,0.0,2.1,on_time,0,57,1,credit_card,1,22,0,37,south,self_employed,lower_middle,individual,4,20.3,1383,459,1.0,36.0,0,basic,6,0,0,0,1,2,0,other,0,0,2,48,11440,0.16,poor,4992.11,1080.99,0,3,0,0,14,0,1974.71,critical
